1447184238	998
1447184239	999
1447184240	999
1447184241	999
1447184242	999
1447184243	999
1447184244	999
1447184245	999
1447184246	999
1447184247	999
1447184248	999
1447184249	999
1447184250	4996
1447184251	4999
1447184252	3639
1447184253	2326
1447184254	2079
1447184255	2012
1447184256	2253
1447184257	2313
1447184258	2379
1447184259	2401
1447184260	2330
1447184261	2277
1447184262	2270
1447184263	2231
1447184264	1610
1447184265	1705
1447184266	1455
1447184267	2094
1447184268	2672
1447184269	1857
1447184270	1595
1447184271	2288
1447184272	2452
1447184273	2394
1447184274	2437
1447184275	1216
1447184276	999
1447184277	999
1447184278	999
1447184279	999
1447184280	999
1447184281	999
1447184282	999
1447184283	999
1447184284	999
1447184285	1016
1447184286	4999
1447184287	4999
1447184288	3383
1447184289	2289
1447184290	2098
1447184291	1969
1447184292	2194
1447184293	2301
1447184294	2342
1447184295	2350
1447184296	2325
1447184297	2258
1447184298	2228
1447184299	2280
1447184300	2270
1447184301	2295
1447184302	1208
1447184303	999
1447184304	999
1447184305	999
1447184306	999
1447184307	999
1447184308	999
1447184309	999
1447184310	999
1447184311	999
1447184312	999
1447184313	999
1447184314	999
1447184315	999
1447184316	999
1447184317	999
1447184318	999
1447184319	999
1447184320	999
1447184321	999
1447184322	999
1447184323	999
1447184324	999
1447184325	999
1447184326	999
1447184327	999
1447184328	999
1447184329	999
1447184330	999
1447184331	999
1447184332	999
1447184333	999
1447184334	999
1447184335	999
1447184336	999
1447184337	999
1447184338	999
1447184339	999
1447184340	999
1447184341	999
1447184342	999
1447184343	999
1447184344	999
1447184345	999
1447184346	999
1447184347	999
1447184348	999
1447184349	999
1447184350	999
1447184351	999
1447184352	999
1447184353	999
1447184354	999
1447184355	999
1447184356	999
1447184357	999
1447184358	999
1447184359	999
1447184360	999
1447184361	999
1447184362	999
1447184363	999
1447184364	999
1447184365	999
